,index,_id,lieu_id,user,section,created_at,updatedAt,__v,new,old,userDatas,automation,noChanges,isCampaign,orgaId,orgaName,role,status,territoire
3742,57381,60e30e3c4ab63e574a2f490b,2631,5ffecd6f1108a407a01e1c7f,tempMessage,2021-07-05,2021-07-05 13:50:52.400,0,"{'actif': True, 'dateDebut': datetime.datetime(2021, 8, 1, 0, 0), 'dateFin': datetime.datetime(2021, 8, 31, 0, 0), 'description': ""<p>Cette structure sera fermée au mois d'août 2021&nbsp;</p>"", 'name': 'Eté 2021 '}","{'actif': False, 'dateDebut': None, 'dateFin': None, 'description': None, 'name': None}","{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,False,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,92
3743,57382,60e30e8d4ab63e574a2f490f,4892,60bf36bbdcc0491fd973ce37,place,2021-07-05,2021-07-05 13:52:13.144,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,75
3744,57383,60e30e9a4ab63e574a2f4910,7567,60bf2464dcc0491fd973ccad,place,2021-07-05,2021-07-05 13:52:26.820,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3745,57384,60e30eab4ab63e574a2f4911,4891,60bf36bbdcc0491fd973ce37,place,2021-07-05,2021-07-05 13:52:43.637,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,75
3746,57389,60e30eb84ab63e574a2f4916,4918,60bf36a6dcc0491fd973ce30,tempMessage,2021-07-05,2021-07-05 13:52:56.262,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,75
3747,57397,60e30f934ab63e574a2f4936,6530,60bf2464dcc0491fd973ccad,tempMessage,2021-07-05,2021-07-05 13:56:35.919,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3748,57400,60e30fb84ab63e574a2f493d,2973,60bf36a6dcc0491fd973ce31,place,2021-07-05,2021-07-05 13:57:12.539,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,92
3749,57402,60e30fd34ab63e574a2f4940,2975,60bf36a6dcc0491fd973ce31,place,2021-07-05,2021-07-05 13:57:39.200,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,92
3750,57405,60e310244ab63e574a2f4947,10763,60bf36a6dcc0491fd973ce30,tempMessage,2021-07-05,2021-07-05 13:59:00.015,0,"{'actif': True, 'dateDebut': datetime.datetime(2021, 7, 12, 0, 0), 'dateFin': datetime.datetime(2021, 7, 18, 0, 0), 'description': '<p>La Ressource de Belleville sera également fermé une semaine durant le mois de juillet.&nbsp;</p>', 'name': 'Fermeture Juillet'}","{'actif': False, 'dateDebut': None, 'dateFin': None, 'description': None, 'name': None}","{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,False,True,,,,ADMIN_SOLIGUIDE,75
3751,57420,60e3113c4ab63e574a2f496c,4702,6087c7a594cb591db1e63c97,tempMessage,2021-07-05,2021-07-05 14:03:40.466,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,33
3752,57421,60e3113f4ab63e574a2f496d,1749,60bf36bbdcc0491fd973ce37,tempMessage,2021-07-05,2021-07-05 14:03:43.178,0,"{'actif': True, 'dateDebut': datetime.datetime(2021, 7, 5, 0, 0), 'dateFin': datetime.datetime(2021, 8, 31, 0, 0), 'description': '<p>Pas de RDV disponible avant fin aout, veuillez appeler l\'accueil pour plus de renseignements au <a href=""tel://01 71 28 20 51"">01 71 28 20 51</a>.&nbsp;</p>', 'name': 'Informations consultations'}","{'actif': False, 'dateDebut': None, 'dateFin': None, 'description': None, 'name': None}","{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,False,True,,,,ADMIN_SOLIGUIDE,75
3753,57423,60e3115f4ab63e574a2f4971,3015,5ffecd6f1108a407a01e1c7f,place,2021-07-05,2021-07-05 14:04:15.841,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,92
3754,57424,60e311b44ab63e574a2f4979,3166,60bf36a6dcc0491fd973ce31,place,2021-07-05,2021-07-05 14:05:40.932,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,92
3755,57431,60e312504ab63e574a2f4988,3168,5fd775bb17e8c5648075c771,tempMessage,2021-07-05,2021-07-05 14:08:16.500,0,,,"{'orgaId': '2002', 'orgaName': ' Croix-Rouge des Hauts-de-Seine - Unité locale de Châtillon', 'role': 'OWNER', 'status': 'PRO', 'territory': '92'}",False,True,True,2002, Croix-Rouge des Hauts-de-Seine - Unité locale de Châtillon,OWNER,PRO,92
3756,57433,60e3126b4ab63e574a2f498b,7568,60bf244ddcc0491fd973cca8,tempMessage,2021-07-05,2021-07-05 14:08:43.882,0,"{'actif': True, 'dateDebut': datetime.datetime(2021, 6, 21, 0, 0), 'dateFin': datetime.datetime(2021, 8, 29, 0, 0), 'description': '<p>Reprise de fonctionnement le lundi 23 août dans le nouveau pôle de service “le Patio”centre Bourg au<a target=""_blank"" rel=""noopener noreferrer"" href=""https://goo.gl/maps/ReBZgosTeVVtUqjv8""> <strong>6bis rue de Beauvoir</strong></a></p><p><a target=""_blank"" rel=""noopener noreferrer"" href=""https://www.bouguenais.fr/fr/actualites/le-patio-un-pole-de-services-au-coeur-du-bourg""><strong>https://www.bouguenais.fr/fr/actualites/le-patio-un-pole-de-services-au-coeur-du-bourg</strong></a></p><p><a target=""_blank"" rel=""noopener noreferrer"" href=""https://goo.gl/maps/ReBZgosTeVVtUqjv8"">https://goo.gl/maps/ReBZgosTeVVtUqjv8</a></p>', 'name': 'Reprise été 2021 et déménagement'}","{'actif': True, 'name': 'Couvre-feu 21h', 'description': '<p>Maintien du protocole sanitaire aux horaires habituels.</p><p>&nbsp;<strong>du 5 juillet au &nbsp;20 juillet</strong> horaires d\'ouverture : du lundi au vendredi 10h-12h / 14h-18h</p><p>Fermeture annuelle du 21 juillet au 20 août.</p><p>&nbsp;Reprise de fonctionnement le lundi 23 août dans le nouveau pôle de service “le Patio”centre Bourg au<a target=""_blank"" rel=""noopener noreferrer"" href=""https://goo.gl/maps/ReBZgosTeVVtUqjv8""> <strong>6bis rue de Beauvoir</strong></a></p><p><a target=""_blank"" rel=""noopener noreferrer"" href=""https://www.bouguenais.fr/fr/actualites/le-patio-un-pole-de-services-au-coeur-du-bourg""><strong>https://www.bouguenais.fr/fr/actualites/le-patio-un-pole-de-services-au-coeur-du-bourg</strong></a></p><p><a target=""_blank"" rel=""noopener noreferrer"" href=""https://goo.gl/maps/ReBZgosTeVVtUqjv8"">https://goo.gl/maps/ReBZgosTeVVtUqjv8</a></p>', 'dateDebut': datetime.datetime(2021, 6, 21, 0, 0), 'dateFin': datetime.datetime(2021, 7, 20, 0, 0)}","{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,False,True,,,,ADMIN_SOLIGUIDE,44
3757,57434,60e312e14ab63e574a2f4993,3002,5ffecd6f1108a407a01e1c7f,place,2021-07-05,2021-07-05 14:10:41.079,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,92
3758,57435,60e313184ab63e574a2f499a,8870,60bf2464dcc0491fd973ccad,place,2021-07-05,2021-07-05 14:11:36.163,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3759,57436,60e3137a4ab63e574a2f49a0,7088,60bf2464dcc0491fd973ccad,place,2021-07-05,2021-07-05 14:13:14.505,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3760,57438,60e3137f4ab63e574a2f49a2,3731,60bf36a6dcc0491fd973ce30,place,2021-07-05,2021-07-05 14:13:19.308,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,75
3761,57439,60e313bc4ab63e574a2f49a4,8017,60bf2464dcc0491fd973ccad,place,2021-07-05,2021-07-05 14:14:20.808,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3762,57445,60e314664ab63e574a2f49ac,8826,60bf2464dcc0491fd973ccad,tempMessage,2021-07-05,2021-07-05 14:17:10.925,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3763,57451,60e315154ab63e574a2f49be,10069,60bf3786dcc0491fd973ce52,place,2021-07-05,2021-07-05 14:20:05.222,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,78
3764,57452,60e3153a4ab63e574a2f49c2,8864,60bf2464dcc0491fd973ccad,place,2021-07-05,2021-07-05 14:20:42.641,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3765,57460,60e315cb4ab63e574a2f49d7,11101,5ffecd6f1108a407a01e1c7f,tempMessage,2021-07-05,2021-07-05 14:23:07.007,0,"{'actif': True, 'dateDebut': datetime.datetime(2021, 7, 31, 0, 0), 'dateFin': datetime.datetime(2021, 8, 22, 0, 0), 'description': '<p>Cette structure ferme du 31 juillet au 22 août 2021</p>', 'name': 'Congés été '}","{'actif': True, 'dateDebut': datetime.datetime(2021, 2, 2, 0, 0), 'dateFin': None, 'description': 'Suite aux dernières mesures de couvre-feu, nos structures ferment tous les jours à 17h30.<br>Le port du masque le respect des mesures de distanciation restent bien-entendu de rigueur.', 'name': 'Mesures sanitaires'}","{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,False,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,92
3766,57469,60e315ee4ab63e574a2f49e1,8825,60bf2464dcc0491fd973ccad,tempMessage,2021-07-05,2021-07-05 14:23:42.697,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3767,57470,60e315f04ab63e574a2f49e2,11427,60900299049aa60ae8b87b9a,tempMessage,2021-07-05,2021-07-05 14:23:44.174,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,95
3768,57476,60e3168f4ab63e574a2f49fc,8416,6046995de9243a2744643852,tempMessage,2021-07-05,2021-07-05 14:26:23.283,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,93
3769,57477,60e316e14ab63e574a2f4a12,8876,60bf2464dcc0491fd973ccad,place,2021-07-05,2021-07-05 14:27:45.894,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3770,57479,60e317844ab63e574a2f4a17,8835,60bf2464dcc0491fd973ccad,place,2021-07-05,2021-07-05 14:30:28.900,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3771,57483,60e317c94ab63e574a2f4a1f,11102,5ffecd6f1108a407a01e1c7f,tempMessage,2021-07-05,2021-07-05 14:31:37.982,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,92
3772,57489,60e318b24ab63e574a2f4a2e,5412,60bf244ddcc0491fd973cca8,place,2021-07-05,2021-07-05 14:35:30.393,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,44
3773,57499,60e31aa84ab63e574a2f4a4d,8830,60bf2464dcc0491fd973ccad,tempMessage,2021-07-05,2021-07-05 14:43:52.160,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3774,57500,60e31af74ab63e574a2f4a4e,2690,6046995de9243a2744643852,place,2021-07-05,2021-07-05 14:45:11.131,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,93
3775,57502,60e31b3b4ab63e574a2f4a50,8879,60bf2464dcc0491fd973ccad,place,2021-07-05,2021-07-05 14:46:19.732,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3776,57503,60e31b854ab63e574a2f4a5b,8877,60bf2464dcc0491fd973ccad,place,2021-07-05,2021-07-05 14:47:33.785,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3777,57513,60e31c4e4ab63e574a2f4a6b,8022,60bf2464dcc0491fd973ccad,tempMessage,2021-07-05,2021-07-05 14:50:54.144,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3778,57521,60e31c7a4ab63e574a2f4a74,3053,60bf36a6dcc0491fd973ce31,tempMessage,2021-07-05,2021-07-05 14:51:38.218,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,92
3779,57523,60e31c7f4ab63e574a2f4a76,12989,6087c42994cb591db1e63c41,tempMessage,2021-07-05,2021-07-05 14:51:43.491,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,33
3780,57525,60e31ca54ab63e574a2f4a7c,3059,5ffecd6f1108a407a01e1c7f,place,2021-07-05,2021-07-05 14:52:21.053,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,92
3781,57527,60e31cbc4ab63e574a2f4a7e,8801,60bf2464dcc0491fd973ccad,place,2021-07-05,2021-07-05 14:52:44.026,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3782,57530,60e31cd24ab63e574a2f4a81,3454,60bf36a6dcc0491fd973ce31,tempMessage,2021-07-05,2021-07-05 14:53:06.774,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,92
3783,57531,60e31cef4ab63e574a2f4a82,7191,60bf36a6dcc0491fd973ce31,place,2021-07-05,2021-07-05 14:53:35.904,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,92
3784,57538,60e31d954ab63e574a2f4a9b,3317,60bf36a6dcc0491fd973ce30,place,2021-07-05,2021-07-05 14:56:21.346,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,75
3785,57541,60e31dcd4ab63e574a2f4aa2,3459,60bf36a6dcc0491fd973ce31,tempMessage,2021-07-05,2021-07-05 14:57:17.221,0,"{'actif': True, 'dateDebut': datetime.datetime(2021, 7, 1, 0, 0), 'dateFin': datetime.datetime(2021, 7, 31, 0, 0), 'description': '<p>Vous pouvez vous inscrire pendant tout le mois de juillet pour les cours de la rentrée de septembre.&nbsp;</p>', 'name': 'Inscriptions'}","{'actif': False, 'name': None, 'description': None, 'dateDebut': None}","{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,False,True,,,,ADMIN_SOLIGUIDE,92
3786,57543,60e31e134ab63e574a2f4aa4,5011,6046995de9243a2744643852,place,2021-07-05,2021-07-05 14:58:27.863,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,93
3787,57549,60e31e804ab63e574a2f4abb,2544,60bf36bbdcc0491fd973ce37,place,2021-07-05,2021-07-05 15:00:16.521,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,75
3788,57550,60e31ee54ab63e574a2f4ae3,4799,6046995de9243a2744643852,place,2021-07-05,2021-07-05 15:01:57.183,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,93
3789,57554,60e31f114ab63e574a2f4ae7,11371,60bf2464dcc0491fd973ccad,tempMessage,2021-07-05,2021-07-05 15:02:41.318,0,,,"{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,True,True,,,,ADMIN_SOLIGUIDE,94
3790,57556,60e31f254ab63e574a2f4ae9,11197,602b91827acff969838896d9,tempMessage,2021-07-05,2021-07-05 15:03:01.151,0,"{'actif': True, 'dateDebut': datetime.datetime(2021, 7, 30, 0, 0), 'dateFin': datetime.datetime(2021, 8, 27, 0, 0), 'description': ""<p>Pour toute demande d'accompagnement sur la durée de fermeture de l'antenne de Montigny-Lès-Cormeilles, vous pouvez vous diriger vers le siège de Franconville (30 rue de la Station / 01.39.32.66.03)&nbsp;</p>"", 'name': 'Franconville reste ouvert'}","{'actif': False, 'dateDebut': None, 'dateFin': None, 'description': None, 'name': None}","{'orgaId': '3224', 'orgaName': 'Mission Locale Vallée de Montmorency', 'role': 'OWNER', 'status': 'PRO', 'territory': '95'}",False,False,True,3224,Mission Locale Vallée de Montmorency,OWNER,PRO,95
3791,57557,60e31f304ab63e574a2f4aea,11198,602b91827acff969838896d9,place,2021-07-05,2021-07-05 15:03:12.304,0,,,"{'orgaId': '3224', 'orgaName': 'Mission Locale Vallée de Montmorency', 'role': 'OWNER', 'status': 'PRO', 'territory': '95'}",False,True,True,3224,Mission Locale Vallée de Montmorency,OWNER,PRO,95
3792,57558,60e31f314ab63e574a2f4aeb,6652,5ffecd6f1108a407a01e1c7f,tempMessage,2021-07-05,2021-07-05 15:03:13.218,0,"{'actif': True, 'dateDebut': datetime.datetime(2021, 7, 1, 0, 0), 'dateFin': datetime.datetime(2021, 8, 31, 0, 0), 'description': '<p>Les permanences cet été auront lieu uniquement toutes les deux semaines :&nbsp;</p><ul><li>Mardi 13/07</li><li>Mardi 27/07</li><li>Mardi 10/08</li><li>Mardi 24/08</li><li>Mardi 31/08&nbsp;</li></ul>', 'name': 'Congés été '}","{'actif': False, 'name': None, 'description': None, 'dateDebut': None}","{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,False,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,92
3793,57559,60e31f4d4ab63e574a2f4aec,11196,602b91827acff969838896d9,place,2021-07-05,2021-07-05 15:03:41.680,0,,,"{'orgaId': '3224', 'orgaName': 'Mission Locale Vallée de Montmorency', 'role': 'OWNER', 'status': 'PRO', 'territory': '95'}",False,True,True,3224,Mission Locale Vallée de Montmorency,OWNER,PRO,95
3794,57563,60e320444ab63e574a2f4af9,7960,60bf2464dcc0491fd973ccad,tempMessage,2021-07-05,2021-07-05 15:07:48.997,0,"{'actif': True, 'dateDebut': datetime.datetime(2021, 8, 2, 0, 0), 'dateFin': datetime.datetime(2021, 8, 22, 0, 0), 'description': ""<p>Le Point Information Jeunesse de Villeneuve sera transféré à la Salle André Malraux (allée Henri Matisse) de Villeneuve les 3 premières semaines d'août.</p>"", 'name': 'Eté'}","{'actif': True, 'dateDebut': datetime.datetime(2021, 5, 6, 0, 0), 'dateFin': None, 'description': ""null<br>Changement d'horaires: En raison du confinement, cette structure ferme le mercredi à 18h au lieu de 19h30."", 'name': 'COVID-19'}","{'orgaId': None, 'orgaName': None, 'role': None, 'status': 'ADMIN_SOLIGUIDE', 'territory': '00'}",False,False,True,,,,ADMIN_SOLIGUIDE,94
3795,57567,60e320ee4ab63e574a2f4b01,4801,6046995de9243a2744643852,place,2021-07-05,2021-07-05 15:10:38.170,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,93
3796,57568,60e3210a4ab63e574a2f4b03,4802,6046995de9243a2744643852,place,2021-07-05,2021-07-05 15:11:06.007,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,93
3797,57572,60e323714ab63e574a2f4b1a,2680,5fcdfd5a57e7cc6a57f6d155,tempMessage,2021-07-05,2021-07-05 15:21:21.199,0,,,"{'orgaId': '1233', 'orgaName': 'Espace 19', 'role': 'OWNER', 'status': 'PRO', 'territory': '75'}",False,True,True,1233,Espace 19,OWNER,PRO,75
3798,57576,60e323e34ab63e574a2f4b1f,7179,5fcdfd5a57e7cc6a57f6d155,tempMessage,2021-07-05,2021-07-05 15:23:15.130,0,,,"{'orgaId': '1233', 'orgaName': 'Espace 19', 'role': 'OWNER', 'status': 'PRO', 'territory': '75'}",False,True,True,1233,Espace 19,OWNER,PRO,75
3799,57577,60e323ee4ab63e574a2f4b20,7187,5fcdfd5a57e7cc6a57f6d155,place,2021-07-05,2021-07-05 15:23:26.034,0,,,"{'orgaId': '1233', 'orgaName': 'Espace 19', 'role': 'OWNER', 'status': 'PRO', 'territory': '75'}",False,True,True,1233,Espace 19,OWNER,PRO,75
3800,57583,60e329da4ab63e574a2f4b59,12675,5ffecd6f1108a407a01e1c7f,place,2021-07-05,2021-07-05 15:48:42.366,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,94
3801,57594,60e333f04ab63e574a2f4baf,1997,60474987e9243a2744643886,tempMessage,2021-07-05,2021-07-05 16:31:44.161,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,44
3802,57600,60e3f0fd4ab63e574a2f4d7b,6334,5ffecce91108a407a01e1c7d,place,2021-07-06,2021-07-06 05:58:21.075,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
3803,57604,60e3f23a4ab63e574a2f4d82,4364,5ffecce91108a407a01e1c7d,tempMessage,2021-07-06,2021-07-06 06:03:38.943,0,,,"{'orgaId': '239', 'orgaName': 'Association Solinum', 'role': 'OWNER', 'status': 'ADMIN_SOLIGUIDE', 'territory': '33'}",False,True,True,239,Association Solinum,OWNER,ADMIN_SOLIGUIDE,78
3804,57607,60e3f5fd4ab63e574a2f4d93,38,5fce08ac57e7cc6a57f6d4f7,tempMessage,2021-07-06,2021-07-06 06:19:41.794,0,"{'actif': True, 'dateDebut': datetime.datetime(2020, 10, 30, 0, 0), 'dateFin': datetime.datetime(2021, 8, 8, 0, 0), 'description': '<p>Ouverture Mardi, jeudi et samedi.&nbsp;<br>Pour le restaurant, 12 personnes maximum, sur inscription.</p>', 'name': 'Covid-19'}","{'actif': True, 'name': 'Covid-19', 'description': 'Ouverture Mardi, jeudi et samedi. <br>Pour le restaurant, 10 personnes maximum, sur inscription.', 'dateDebut': datetime.datetime(2020, 10, 30, 0, 0), 'dateFin': datetime.datetime(2021, 8, 8, 0, 0)}","{'orgaId': '1471', 'orgaName': 'Saint-Vincent-de-Paul   Accueil 15', 'role': 'OWNER', 'status': 'PRO', 'territory': '75'}",False,False,True,1471,Saint-Vincent-de-Paul   Accueil 15,OWNER,PRO,75
3805,57610,60e3ffbc4ab63e574a2f4dcb,9064,6059087b4215b76aebae83d2,hours,2021-07-06,2021-07-06 07:01:16.587,0,,,"{'orgaId': '3379', 'orgaName': 'Bien-être en Yvelines', 'role': 'OWNER', 'status': 'PRO', 'territory': '78'}",False,True,True,3379,Bien-être en Yvelines,OWNER,PRO,78
3806,57616,60e405a84ab63e574a2f4df7,3099,60e4045c4ab63e574a2f4de0,tempMessage,2021-07-06,2021-07-06 07:26:32.037,0,,,"{'orgaId': '2390', 'orgaName': 'Le Centre Social SFM Montreuil', 'role': 'OWNER', 'status': 'PRO', 'territory': '93'}",False,True,True,2390,Le Centre Social SFM Montreuil,OWNER,PRO,93
